SEED,DIST TRAVELLED RANDOM,TIME TAKEN RANDOM,DIST TRAVELLED HEURISTIC,TIME TAKEN HEURISTIC,DIST TRAVELLED OPTIMAL,TIME TAKEN OPTIMAL,NO OF CROSS AISLES,NO OF PICKERS,NO ROWS COLS,NO SKUS
1697022831.506554,2058,5145.0,506,1265.0,982,2455.0,2,1,3,40
1697022832.717972,4325,10812.5,1668,4170.0,2127,5317.5,7,1,8,40
1697022835.542183,1741,4352.5,506,1265.0,828,2070.0,2,1,3,40
1697022836.692595,3157,7892.5,1206,3015.0,1652,4130.0,4,1,5,40
1697022838.459856,2146,5365.0,1012,2530.0,1089,2722.5,3,1,4,40
1697022839.728124,3170,7925.0,1206,3015.0,1430,3575.0,4,1,5,40
1697022841.289052,4172,10430.0,1410,3525.0,1890,4725.0,5,1,6,40
1697022843.178119,640,1600.0,80,200.0,54,135.0,0,1,1,40
1697022844.187647,3446,8615.0,1318,3295.0,1246,3115.0,5,1,6,40
1697022845.744554,2172,5430.0,512,1280.0,800,2000.0,2,1,3,40
1697022846.859757,4064,10160.0,1606,4015.0,2394,5985.0,6,1,7,40
1697022849.231696,4603,11507.5,1878,4695.0,2460,6150.0,7,1,8,40
1697022852.187923,2708,6770.0,932,2330.0,1291,3227.5,3,1,4,40
1697022853.49169,5283,13207.5,1830,4575.0,2365,5912.5,7,1,8,40
1697022856.570146,544,1360.0,80,200.0,54,135.0,0,1,1,40
1697022857.570146,4964,12410.0,1930,4825.0,2503,6257.5,7,1,8,40
1697022860.509007,4746,11865.0,2120,5300.0,3014,7535.0,8,1,9,40
1697022864.189217,3084,7710.0,1484,3710.0,2014,5035.0,5,1,6,40
1697022866.291989,4043,10107.5,1560,3900.0,1948,4870.0,5,1,6,40
1697022868.498454,1261,3152.5,328,820.0,487,1217.5,1,1,2,40
1697022869.547354,4176,10440.0,1680,4200.0,2326,5815.0,6,1,7,40
1697022872.232464,5498,13745.0,1798,4495.0,2761,6902.5,7,1,8,40
1697022875.773154,1673,4182.5,506,1265.0,746,1865.0,2,1,3,40
1697022876.905225,568,1420.0,80,200.0,54,135.0,0,1,1,40
1697022877.926838,2928,7320.0,1206,3015.0,1532,3830.0,4,1,5,40
1697022879.553873,644,1610.0,80,200.0,54,135.0,0,1,1,40
1697022880.562255,2294,5735.0,934,2335.0,1147,2867.5,3,1,4,40
1697022881.963372,3387,8467.5,1200,3000.0,1374,3435.0,4,1,5,40
1697022883.447675,3921,9802.5,1572,3930.0,1988,4970.0,5,1,6,40
1697022885.41422,2254,5635.0,932,2330.0,1131,2827.5,3,1,4,40
1697022886.68327,1394,3485.0,328,820.0,511,1277.5,1,1,2,40
1697022887.73919,3988,9970.0,1380,3450.0,1725,4312.5,5,1,6,40
1697022889.66731,4213,10532.5,1510,3775.0,1901,4752.5,5,1,6,40
1697022891.785612,4008,10020.0,1408,3520.0,1965,4912.5,5,1,6,40
1697022893.517551,530,1325.0,80,200.0,54,135.0,0,1,1,40
1697022894.535115,5608,14020.0,2242,5605.0,2649,6622.5,8,1,9,40
1697022897.78247,4033,10082.5,1746,4365.0,2240,5600.0,6,1,7,40
1697022900.252047,2233,5582.5,934,2335.0,1187,2967.5,3,1,4,40
1697022901.545306,4363,10907.5,1758,4395.0,2206,5515.0,6,1,7,40
1697022903.741449,2340,5850.0,934,2335.0,1182,2955.0,3,1,4,40
1697022905.097521,4873,12182.5,1908,4770.0,2590,6475.0,7,1,8,40
1697022908.375137,2597,6492.5,928,2320.0,1152,2880.0,3,1,4,40
1697022909.782094,2970,7425.0,1198,2995.0,1400,3500.0,4,1,5,40
1697022911.355267,4826,12065.0,1946,4865.0,2318,5795.0,7,1,8,40
1697022914.581763,1596,3990.0,328,820.0,627,1567.5,1,1,2,40
1697022915.647428,5210,13025.0,2180,5450.0,3068,7670.0,8,1,9,40
1697022919.745364,518,1295.0,80,200.0,54,135.0,0,1,1,40
1697022920.751201,3141,7852.5,1202,3005.0,1686,4215.0,4,1,5,40
1697022922.539018,6176,15440.0,1888,4720.0,2392,5980.0,7,1,8,40
1697022925.568073,4915,12287.5,1770,4425.0,2040,5100.0,6,1,7,40
1697022927.897959,1270,3175.0,328,820.0,413,1032.5,1,1,2,40
1697022928.93526,488,1220.0,80,200.0,54,135.0,0,1,1,40
1697022929.941737,6437,16092.5,2092,5230.0,2868,7170.0,8,1,9,40
1697022934.028739,4234,10585.0,1426,3565.0,2344,5860.0,6,1,7,40
1697022936.436033,584,1460.0,80,200.0,54,135.0,0,1,1,40
1697022937.436033,5217,13042.5,1994,4985.0,2454,6135.0,7,1,8,40
1697022940.513529,4824,12060.0,1668,4170.0,1896,4740.0,6,1,7,40
1697022942.51528,3874,9685.0,1412,3530.0,1662,4155.0,5,1,6,40
1697022944.293736,1897,4742.5,506,1265.0,866,2165.0,2,1,3,40
1697022945.443317,716,1790.0,80,200.0,54,135.0,0,1,1,40
1697022946.443317,4691,11727.5,1602,4005.0,2478,6195.0,6,1,7,40
1697022949.157031,3428,8570.0,1278,3195.0,1558,3895.0,4,1,5,40
1697022950.706348,3426,8565.0,1388,3470.0,1721,4302.5,5,1,6,40
1697022952.756676,604,1510.0,80,200.0,54,135.0,0,1,1,40
1697022953.763561,4033,10082.5,1620,4050.0,1962,4905.0,6,1,7,40
1697022955.754523,2080,5200.0,932,2330.0,1121,2802.5,3,1,4,40
1697022957.072516,2044,5110.0,506,1265.0,1000,2500.0,2,1,3,40
1697022958.30528,5292,13230.0,2092,5230.0,2668,6670.0,8,1,9,40
1697022962.119101,4887,12217.5,2032,5080.0,2550,6375.0,8,1,9,40
1697022965.102193,1663,4157.5,328,820.0,483,1207.5,1,1,2,40
1697022966.170356,2038,5095.0,506,1265.0,828,2070.0,2,1,3,40
1697022967.286822,3504,8760.0,1194,2985.0,1646,4115.0,4,1,5,40
1697022968.885933,6634,16585.0,2172,5430.0,2574,6435.0,8,1,9,40
1697022971.93963,4712,11780.0,1484,3710.0,1996,4990.0,5,1,6,40
1697022974.313982,6100,15250.0,2148,5370.0,2678,6695.0,8,1,9,40
1697022978.277369,2214,5535.0,932,2330.0,1050,2625.0,3,1,4,40
1697022979.535681,6194,15485.0,1980,4950.0,2822,7055.0,8,1,9,40
1697022983.307729,3405,8512.5,1322,3305.0,1600,4000.0,5,1,6,40
1697022985.235704,1426,3565.0,328,820.0,476,1190.0,1,1,2,40
1697022986.282455,6382,15955.0,2034,5085.0,3105,7762.5,8,1,9,40
1697022991.569998,3239,8097.5,1204,3010.0,1372,3430.0,4,1,5,40
1697022993.055459,4170,10425.0,1836,4590.0,2278,5695.0,6,1,7,40
1697022995.853229,2259,5647.5,506,1265.0,886,2215.0,2,1,3,40
1697022997.047356,2327,5817.5,506,1265.0,868,2170.0,2,1,3,40
1697022998.235188,3913,9782.5,1528,3820.0,1980,4950.0,6,1,7,40
1697023000.365126,2065,5162.5,506,1265.0,753,1882.5,2,1,3,40
1697023001.530472,1628,4070.0,328,820.0,472,1180.0,1,1,2,40
1697023002.577011,624,1560.0,80,200.0,54,135.0,0,1,1,40
1697023003.588374,1625,4062.5,328,820.0,524,1310.0,1,1,2,40
1697023004.652722,2654,6635.0,1126,2815.0,1606,4015.0,4,1,5,40
1697023006.424537,4150,10375.0,1682,4205.0,2246,5615.0,6,1,7,40
1697023008.797714,572,1430.0,80,200.0,54,135.0,0,1,1,40
1697023009.813355,1857,4642.5,506,1265.0,732,1830.0,2,1,3,40
1697023011.025805,3358,8395.0,1198,2995.0,1606,4015.0,4,1,5,40
1697023012.694637,4009,10022.5,1564,3910.0,1714,4285.0,5,1,6,40
1697023014.652255,2255,5637.5,506,1265.0,884,2210.0,2,1,3,40
1697023015.858991,4621,11552.5,1666,4165.0,2098,5245.0,6,1,7,40
1697023018.200771,548,1370.0,80,200.0,54,135.0,0,1,1,40
1697023019.217729,5654,14135.0,1690,4225.0,2232,5580.0,6,1,7,40
1697023021.657148,3233,8082.5,1286,3215.0,1706,4265.0,4,1,5,40
1697023023.533939,2470,6175.0,1012,2530.0,1243,3107.5,3,1,4,40
1697023024.909201,1878,4695.0,506,1265.0,790,1975.0,2,1,3,40
1697023026.058547,4492,11230.0,1728,4320.0,2125,5312.5,7,1,8,40
1697023028.527244,4864,12160.0,1882,4705.0,2743,6857.5,7,1,8,40
1697023031.137898,628,1570.0,80,200.0,54,135.0,0,1,1,40
1697023032.137898,5094,12735.0,1796,4490.0,2947,7367.5,7,1,8,40
1697023035.319594,3475,8687.5,1620,4050.0,1878,4695.0,5,1,6,40
1697023037.319371,5650,14125.0,2106,5265.0,3294,8235.0,8,1,9,40
1697023040.997741,2347,5867.5,1012,2530.0,1043,2607.5,3,1,4,40
1697023042.228678,4175,10437.5,1594,3985.0,2642,6605.0,6,1,7,40
1697023045.066333,4121,10302.5,1412,3530.0,1784,4460.0,5,1,6,40
1697023046.922849,612,1530.0,80,200.0,54,135.0,0,1,1,40
1697023047.922849,5555,13887.5,2080,5200.0,2805,7012.5,8,1,9,40
1697023051.62488,3875,9687.5,1482,3705.0,1959,4897.5,5,1,6,40
1697023053.762737,2262,5655.0,936,2340.0,1149,2872.5,3,1,4,40
1697023055.067428,7354,18385.0,2050,5125.0,3414,8535.0,8,1,9,40
1697023060.217234,1466,3665.0,328,820.0,488,1220.0,1,1,2,40
1697023061.282681,2309,5772.5,928,2320.0,1228,3070.0,3,1,4,40
1697023062.623996,2530,6325.0,932,2330.0,1280,3200.0,3,1,4,40
1697023064.099536,1392,3480.0,328,820.0,352,880.0,1,1,2,40
1697023065.133312,512,1280.0,80,200.0,54,135.0,0,1,1,40
1697023066.140301,3899,9747.5,1576,3940.0,2029,5072.5,5,1,6,40
1697023068.151057,3583,8957.5,1286,3215.0,1860,4650.0,4,1,5,40
1697023069.882834,1372,3430.0,328,820.0,573,1432.5,1,1,2,40
1697023070.941881,5302,13255.0,1986,4965.0,2994,7485.0,8,1,9,40
1697023074.216596,2542,6355.0,932,2330.0,1166,2915.0,3,1,4,40
1697023075.542561,4729,11822.5,1734,4335.0,2379,5947.5,7,1,8,40
1697023078.140212,1936,4840.0,506,1265.0,686,1715.0,2,1,3,40
1697023079.300606,2916,7290.0,848,2120.0,1135,2837.5,3,1,4,40
1697023080.674831,3855,9637.5,1568,3920.0,2003,5007.5,5,1,6,40
1697023082.551618,3866,9665.0,1596,3990.0,2126,5315.0,6,1,7,40
1697023084.710145,5218,13045.0,1772,4430.0,2568,6420.0,6,1,7,40
1697023087.55023,4900,12250.0,1974,4935.0,2339,5847.5,7,1,8,40
1697023090.093478,2100,5250.0,506,1265.0,992,2480.0,2,1,3,40
1697023091.345823,3687,9217.5,1122,2805.0,1422,3555.0,4,1,5,40
1697023092.970912,4884,12210.0,1758,4395.0,1904,4760.0,6,1,7,40
1697023095.02171,614,1535.0,80,200.0,54,135.0,0,1,1,40
1697023096.02171,2467,6167.5,1012,2530.0,1096,2740.0,3,1,4,40
1697023097.372034,6055,15137.5,2258,5645.0,2615,6537.5,8,1,9,40
1697023100.790263,2125,5312.5,928,2320.0,1127,2817.5,3,1,4,40
1697023102.153195,596,1490.0,80,200.0,54,135.0,0,1,1,40
1697023103.153195,4568,11420.0,1924,4810.0,2100,5250.0,6,1,7,40
1697023105.511957,2170,5425.0,506,1265.0,900,2250.0,2,1,3,40
1697023106.706455,5587,13967.5,2088,5220.0,2850,7125.0,8,1,9,40
1697023110.588832,4977,12442.5,1712,4280.0,2517,6292.5,7,1,8,40
1697023113.425101,5446,13615.0,1898,4745.0,2637,6592.5,7,1,8,40
1697023116.347293,1473,3682.5,328,820.0,371,927.5,1,1,2,40
1697023117.386969,1944,4860.0,506,1265.0,924,2310.0,2,1,3,40
1697023118.576583,1289,3222.5,328,820.0,566,1415.0,1,1,2,40
1697023119.640187,1253,3132.5,328,820.0,402,1005.0,1,1,2,40
1697023120.703101,4660,11650.0,1790,4475.0,2224,5560.0,7,1,8,40
1697023123.330847,3358,8395.0,1202,3005.0,1264,3160.0,4,1,5,40
1697023124.778461,2816,7040.0,932,2330.0,920,2300.0,3,1,4,40
1697023126.01262,654,1635.0,80,200.0,54,135.0,0,1,1,40
1697023127.027705,6311,15777.5,2124,5310.0,2782,6955.0,8,1,9,40
1697023130.594343,1918,4795.0,506,1265.0,832,2080.0,2,1,3,40
1697023131.754895,2884,7210.0,1278,3195.0,1479,3697.5,4,1,5,40
1697023133.34736,2991,7477.5,1012,2530.0,1402,3505.0,3,1,4,40
1697023134.909913,1815,4537.5,506,1265.0,590,1475.0,2,1,3,40
1697023136.011033,3649,9122.5,1388,3470.0,1820,4550.0,5,1,6,40
1697023138.134117,4109,10272.5,1882,4705.0,1882,4705.0,6,1,7,40
1697023140.12521,494,1235.0,80,200.0,54,135.0,0,1,1,40
1697023141.141144,5421,13552.5,1994,4985.0,2726,6815.0,8,1,9,40
1697023144.766573,4670,11675.0,1988,4970.0,2418,6045.0,7,1,8,40
1697023147.812165,6325,15812.5,2058,5145.0,2562,6405.0,8,1,9,40
1697023150.901441,5928,14820.0,2006,5015.0,3058,7645.0,8,1,9,40
1697023155.181281,6278,15695.0,1802,4505.0,2559,6397.5,7,1,8,40
1697023158.019524,5121,12802.5,1962,4905.0,2535,6337.5,7,1,8,40
1697023161.08529,3126,7815.0,1194,2985.0,1450,3625.0,4,1,5,40
